,STATE,CONSTITUENCY,NAME,PARTY,SYMBOL,CRIMINAL CASES,CATEGORY,EDUCATION,ASSETS,LIABILITIES,WINNER,AGE,GENERAL VOTES,POSTAL VOTES,TOTAL VOTES,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,TOTAL ELECTORS,GENDER
2047,Tamil Nadu,TENKASI,Dr.KRISHNASAMY.K,AIADMK,Two Leaves,9,SC,Post Graduate,259584771,16220826,0.0,66.0,353735.0,1654.0,355389.0,23.81457827,33.33830515,1492317.0,MALE
2048,Tamil Nadu,TENKASI,PONNUTHAI. S,IND,Gift Pack,0,SC,Post Graduate,4743888,484000,0.0,32.0,91130.0,986.0,92116.0,6.17268315,8.641210948,1492317.0,FEMALE
2049,Tamil Nadu,TENKASI,MATHIVANAN.S.S,NTK,Ganna Kisan,3,SC,12th Pass,42385,0,0.0,32.0,58855.0,590.0,59445.0,3.98340299,5.576412185,1492317.0,MALE
2050,Tamil Nadu,TENKASI,MUNESHWARAN. K,MNM,Battery Torch,0,SC,8th Pass,1096500,0,0.0,44.0,23844.0,179.0,24023.0,1.609778619,2.253547816,1492317.0,MALE
2052,Assam,TEZPUR,PALLAB LOCHAN DAS,BJP,Lotus,0,GENERAL,Graduate,14445139,0,1.0,41.0,681437.0,2729.0,684166.0,45.62204637,57.40201446,1499639.0,MALE
2053,Assam,TEZPUR,M.G.V.K. BHANU,INC,Hand,0,GENERAL,Post Graduate,82846198,0,0.0,60.0,440461.0,864.0,441325.0,29.42874919,37.02748168,1499639.0,MALE
2054,Assam,TEZPUR,BIJOY KUMAR TIRU,IND,Cup & Saucer,0,GENERAL,Graduate,4136542,100000,0.0,68.0,23626.0,20.0,23646.0,1.576779478,1.983916234,1499639.0,MALE
2056,Maharashtra,THANE,RAJAN BABURAO VICHARE,SHS,Bow and Arrow,9,GENERAL,12th Pass,181441465,54080733,1.0,57.0,738618.0,2351.0,740969.0,31.25260713,63.27822233,2370903.0,MALE
2057,Maharashtra,THANE,ANAND PRAKASH PARANJPE,NCP,Clock,11,GENERAL,Post Graduate,117277230,52183748,0.0,46.0,328088.0,736.0,328824.0,13.86914606,28.08133428,2370903.0,MALE
2058,Maharashtra,THANE,MALLIKARJUN SAIBANNA PUJARI,VBA,Cup & Saucer,0,GENERAL,Literate,47000,13097861,0.0,47.0,47260.0,172.0,47432.0,2.000587962,4.050658855,2370903.0,MALE
2060,Tamil Nadu,THANJAVUR,"PALANIMANICKAM,S.S.",DMK,Rising Sun,0,GENERAL,Graduate Professional,42452076,2368600,1.0,68.0,583621.0,5357.0,588978.0,40.31191224,55.56123662,1461052.0,MALE
2061,Tamil Nadu,THANJAVUR,"NATARAJAN,N.R .",TMC(M),Auto- Rickshaw,0,GENERAL,Graduate Professional,152293009,30542133,0.0,52.0,220417.0,432.0,220849.0,15.11575221,20.83378929,1461052.0,MALE
2062,Tamil Nadu,THANJAVUR,"MURUGESAN, P.",IND,Gift Pack,3,GENERAL,Post Graduate,649749591,363510252,0.0,62.0,102418.0,453.0,102871.0,7.040885608,9.704335259,1461052.0,MALE
2063,Tamil Nadu,THANJAVUR,"KRISHNAKUMAR,N.",NTK,Ganna Kisan,0,GENERAL,12th Pass,4857567,37000,0.0,44.0,57740.0,184.0,57924.0,3.964540619,5.464260244,1461052.0,MALE
2064,Tamil Nadu,THANJAVUR,"SELVARAJ,R .",IND,Jackfruit,0,GENERAL,Post Graduate,8874369,776000,0.0,63.0,28234.0,40.0,28274.0,1.935180952,2.667227645,1461052.0,MALE
2065,Tamil Nadu,THANJAVUR,SAMPATH RAMADOSS,MNM,Battery Torch,0,GENERAL,Post Graduate,9400851,1375452,0.0,53.0,23375.0,102.0,23477.0,1.606855882,2.214702675,1461052.0,MALE
2067,Tamil Nadu,THENI,"RAVEENDRANATH KUMAR, P",AIADMK,Two Leaves,0,GENERAL,Post Graduate,65803231,32734079,1.0,39.0,503459.0,1354.0,504813.0,32.33824886,42.962516,1561040.0,MALE
2068,Tamil Nadu,THENI,"ELANGOVAN, E.V.K.S.",INC,Hand,10,GENERAL,Graduate,236241267,7450651,0.0,70.0,425785.0,2335.0,428120.0,27.42530621,36.43549661,1561040.0,MALE
2069,Tamil Nadu,THENI,THANGA TAMILSELVAN,IND,Gift Pack,Not Available,GENERAL,Not Available,0,0,0.0,58.0,143173.0,877.0,144050.0,9.227822477,12.259491,1561040.0,MALE
2070,Tamil Nadu,THENI,SHAGUL HAMEED,NTK,Ganna Kisan,0,GENERAL,Graduate,18957000,0,0.0,59.0,27438.0,426.0,27864.0,1.78496387,2.37138811,1561040.0,MALE
2071,Tamil Nadu,THENI,"RADHAKRISHNAN, S.",MNM,Battery Torch,1,GENERAL,Post Graduate,4730000,1375000,0.0,51.0,16708.0,171.0,16879.0,1.081266335,1.436500858,1561040.0,MALE
2072,Tamil Nadu,THIRUVALLUR,Dr.K.Jayakumar,INC,Hand,0,SC,Doctorate,24583769,0,1.0,69.0,764093.0,3199.0,767292.0,39.41156831,54.48491584,1946870.0,MALE
2073,Tamil Nadu,THIRUVALLUR,Dr.P.Venugopal,AIADMK,Two Leaves,0,SC,Graduate Professional,22771385,1249867,0.0,66.0,409274.0,1063.0,410337.0,21.07675397,29.13776881,1946870.0,MALE
2074,Tamil Nadu,THIRUVALLUR,Logarangan.M,MNM,Battery Torch,0,SC,Post Graduate,19730000,0,0.0,35.0,73555.0,176.0,73731.0,3.787155794,5.235591313,1946870.0,MALE
2075,Tamil Nadu,THIRUVALLUR,M.VETRISELVI,NTK,Ganna Kisan,0,SC,Graduate Professional,310000,0,0.0,42.0,65254.0,162.0,65416.0,3.360059994,4.645148463,1946870.0,FEMALE
2076,Tamil Nadu,THIRUVALLUR,Pon.Raja,IND,Gift Pack,0,SC,Graduate Professional,74387951,11197323,0.0,43.0,33869.0,75.0,33944.0,1.743516516,2.410341804,1946870.0,MALE
2078,Tamil Nadu,THIRUVALLUR,R.Anbuchezhian,BSP,Elephant,0,SC,12th Pass,5200000,0,0.0,48.0,15153.0,34.0,15187.0,0.780072629,1.07841919,1946870.0,MALE
2079,Kerala,THIRUVANANTHAPURAM,Dr. SHASHI THAROOR,INC,Hand,2,GENERAL,Doctorate,350022585,0,1.0,63.0,414057.0,2074.0,416131.0,30.34292018,41.14942824,1371427.0,MALE
2080,Kerala,THIRUVANANTHAPURAM,KUMMANAM RAJASEKHARAN,BJP,Lotus,2,GENERAL,Graduate,1105732,0,0.0,66.0,313925.0,2217.0,316142.0,23.05204725,31.26194045,1371427.0,MALE
2081,Kerala,THIRUVANANTHAPURAM,C. DIVAKARAN,CPI(M),Ears of Corn And Sickle,1,GENERAL,Graduate,9006945,1318000,0.0,76.0,256470.0,2086.0,258556.0,18.85306327,25.56750535,1371427.0,MALE
2082,Tamil Nadu,THOOTHUKKUDI,KANIMOZHI KARUNANIDHI,DMK,Rising Sun,6,GENERAL,Graduate Professional,303373130,19290928,1.0,51.0,560345.0,2798.0,563143.0,39.44177792,56.77033611,1427783.0,FEMALE
2083,Tamil Nadu,THOOTHUKKUDI,DR. TAMILISAI SOUNDARARAJAN,BJP,Lotus,0,GENERAL,Graduate Professional,109907600,10987000,0.0,57.0,214497.0,1437.0,215934.0,15.12372678,21.76826447,1427783.0,FEMALE
2084,Tamil Nadu,THOOTHUKKUDI,"Dr. BHUVANESWARAN, M.",IND,Gift Pack,1,GENERAL,Doctorate,78031419,4074230,0.0,52.0,76569.0,297.0,76866.0,5.383591204,7.748846484,1427783.0,MALE
2085,Tamil Nadu,THOOTHUKKUDI,"CHRISTANTINE RAJASEKAR, S.",NTK,Ganna Kisan,1,GENERAL,12th Pass,32936394,5000000,0.0,55.0,48814.0,408.0,49222.0,3.447442644,4.96206023,1427783.0,MALE
2086,Tamil Nadu,THOOTHUKKUDI,"PON KUMARAN, T.P.S.",MNM,Battery Torch,0,GENERAL,Post Graduate,17886890,0,0.0,59.0,25596.0,106.0,25702.0,1.800133494,2.591013612,1427783.0,MALE
2087,Kerala,THRISSUR,T. N. PRATHAPAN,INC,Hand,7,GENERAL,12th Pass,8609349,2978120,1.0,58.0,414541.0,548.0,415089.0,31.0437436,39.83113302,1337110.0,MALE
2088,Kerala,THRISSUR,RAJAJI MATHEW THOMAS,CPI(M),Ears of Corn And Sickle,0,GENERAL,Post Graduate,2884096,2150000,0.0,64.0,320887.0,569.0,321456.0,24.04110357,30.84629247,1337110.0,MALE
2089,Kerala,THRISSUR,SURESH GOPI,BJP,Lotus,1,GENERAL,Post Graduate,101534170,6124303,0.0,60.0,293405.0,417.0,293822.0,21.97440749,28.19458758,1337110.0,MALE
2090,Madhya Pradesh,TIKAMGARH,Dr Virendra Kumar,BJP,Lotus,0,SC,Doctorate,21503766,1974216,1.0,65.0,670967.0,1281.0,672248.0,40.80662912,61.25523257,1647399.0,MALE
2091,Madhya Pradesh,TIKAMGARH,Ahirwar Kiran,INC,Hand,0,SC,Post Graduate,36507983,2500000,0.0,47.0,323776.0,413.0,324189.0,19.67883919,29.54009917,1647399.0,FEMALE
2092,Madhya Pradesh,TIKAMGARH,R.D. Prajapati,SP,Bicycle,0,SC,Graduate,8361117,8127000,0.0,56.0,42519.0,66.0,42585.0,2.584983966,3.880344871,1647399.0,MALE
2093,Tamil Nadu,TIRUCHIRAPPALLI,Thirunavukkarasar. SU,INC,Hand,0,GENERAL,Post Graduate,32182184,40208,1.0,69.0,615667.0,5618.0,621285.0,41.17297773,59.23888636,1508963.0,MALE
2094,Tamil Nadu,TIRUCHIRAPPALLI,DR.Elangovan. V,DMDK,Nagara,0,GENERAL,Graduate Professional,27390154,0,0.0,70.0,161379.0,620.0,161999.0,10.73578345,15.44643819,1508963.0,MALE
2095,Tamil Nadu,TIRUCHIRAPPALLI,Sarubala. R. Thondaiman,IND,Gift Pack,0,GENERAL,Post Graduate,923876327,91182000,0.0,60.0,100399.0,419.0,100818.0,6.681277142,9.612892707,1508963.0,FEMALE
2096,Tamil Nadu,TIRUCHIRAPPALLI,Vinoth. V,NTK,Ganna Kisan,1,GENERAL,Post Graduate,606116,403605,0.0,33.0,64979.0,307.0,65286.0,4.326547437,6.224953017,1508963.0,MALE
2097,Tamil Nadu,TIRUCHIRAPPALLI,Anandharaja. V,MNM,Battery Torch,0,GENERAL,Graduate,10145000,567000,0.0,53.0,41970.0,164.0,42134.0,2.792248717,4.017433606,1508963.0,MALE
2099,Tamil Nadu,TIRUNELVELI,GNANATHIRAVIAM S,DMK,Rising Sun,4,GENERAL,10th Pass,232759237,46149049,1.0,54.0,517589.0,5404.0,522993.0,33.78944308,50.26893761,1547800.0,MALE
2100,Tamil Nadu,TIRUNELVELI,PAUL MANOJ PANDIAN,AIADMK,Two Leaves,0,GENERAL,Post Graduate,103479811,28531015,0.0,47.0,336070.0,1203.0,337273.0,21.79047681,32.41793943,1547800.0,MALE
2101,Tamil Nadu,TIRUNELVELI,MICHAEL RAYAPPAN S,IND,Gift Pack,0,GENERAL,12th Pass,27226236,6091883,0.0,55.0,61786.0,449.0,62235.0,4.020868329,5.981891406,1547800.0,MALE
2102,Tamil Nadu,TIRUNELVELI,SATHYA B,NTK,Ganna Kisan,0,GENERAL,Graduate,4816687,279000,0.0,41.0,49528.0,407.0,49935.0,3.226192014,4.799642442,1547800.0,FEMALE
2103,Tamil Nadu,TIRUNELVELI,VENNIMALAI M,MNM,Battery Torch,0,GENERAL,Post Graduate,101817799,0,0.0,53.0,22959.0,161.0,23120.0,1.49373304,2.222243582,1547800.0,MALE
2105,Andhra Pradesh,TIRUPATI,Balli Durga Prasad Rao,YSRCP,Ceiling Fan,0,SC,Graduate Professional,17426921,0,1.0,63.0,717924.0,4953.0,722877.0,43.79870254,54.91012729,1650453.0,MALE
2106,Andhra Pradesh,TIRUPATI,Panabaka Lakshmi,TDP,Bicycle,0,SC,Doctorate,94021818,0,0.0,60.0,490605.0,3896.0,494501.0,29.96153177,37.562563,1650453.0,FEMALE
2108,Andhra Pradesh,TIRUPATI,Chintamohan,INC,Hand,0,SC,Graduate Professional,22808300,2007093,0.0,64.0,23926.0,113.0,24039.0,1.456509213,1.826015422,1650453.0,MALE
2109,Andhra Pradesh,TIRUPATI,Doctor Daggumati Sreehari Rao,BSP,Elephant,0,SC,Graduate Professional,6045000,5279699,0.0,52.0,20847.0,124.0,20971.0,1.270620854,1.592968485,1650453.0,MALE
2110,Andhra Pradesh,TIRUPATI,Bommi Srihari Rao,BJP,Lotus,0,SC,Graduate,1702000,0,0.0,44.0,16001.0,124.0,16125.0,0.977004495,1.224863708,1650453.0,MALE
2111,Tamil Nadu,TIRUPPUR,"SUBBARAYAN, K.",CPI(M),Ears of Corn And Sickle,0,GENERAL,10th Pass,8035576,500000,1.0,71.0,505793.0,2932.0,508725.0,33.24969575,45.41810368,1530014.0,MALE
2112,Tamil Nadu,TIRUPPUR,"ANANDAN, M.S.M.",AIADMK,Two Leaves,0,GENERAL,10th Pass,93884772,10278297,0.0,56.0,414782.0,575.0,415357.0,27.14726793,37.08236727,1530014.0,MALE
2113,Tamil Nadu,TIRUPPUR,"CHANDIRAKUMAR, V.S.",MNM,Battery Torch,0,GENERAL,10th Pass,51756996,41924988,0.0,46.0,64538.0,119.0,64657.0,4.225909044,5.772467108,1530014.0,MALE
2114,Tamil Nadu,TIRUPPUR,"SELVAM, S.R.",IND,Gift Pack,0,GENERAL,8th Pass,61558069,15537415,0.0,65.0,43766.0,50.0,43816.0,2.863764645,3.911818037,1530014.0,MALE
2115,Tamil Nadu,TIRUPPUR,"JAGANATHAN, P.",NTK,Ganna Kisan,0,GENERAL,10th Pass,12862368,0,0.0,50.0,42079.0,110.0,42189.0,2.757425749,3.766562241,1530014.0,MALE
2117,Tamil Nadu,TIRUVANNAMALAI,ANNADURAI C N,DMK,Rising Sun,0,GENERAL,Graduate,134897466,32243604,1.0,45.0,661719.0,4553.0,666272.0,45.20586052,57.84660585,1473862.0,MALE
2118,Tamil Nadu,TIRUVANNAMALAI,AGRI KRISHNAMURTHY S S,AIADMK,Two Leaves,1,GENERAL,Graduate Professional,70403250,9887013,0.0,59.0,360256.0,1829.0,362085.0,24.56708973,31.43669294,1473862.0,MALE
2119,Tamil Nadu,TIRUVANNAMALAI,GNANASEKAR A,IND,Gift Pack,0,GENERAL,10th Pass,510162944,172296311,0.0,47.0,38503.0,136.0,38639.0,2.621615864,3.354688481,1473862.0,MALE
2120,Tamil Nadu,TIRUVANNAMALAI,RAMESHBABU R,NTK,Ganna Kisan,0,GENERAL,Post Graduate,10060000,850000,0.0,41.0,27258.0,245.0,27503.0,1.866049874,2.387846406,1473862.0,MALE
2121,Tamil Nadu,TIRUVANNAMALAI,ARUL R,MNM,Battery Torch,0,GENERAL,Others,2128322,505039,0.0,44.0,14512.0,142.0,14654.0,0.994258621,1.272279433,1473862.0,MALE
2123,Rajasthan,TONK-SAWAI MADHOPUR,Sukhbir Singh Jaunapuria,BJP,Lotus,0,GENERAL,12th Pass,1233802420,0,1.0,61.0,641561.0,2758.0,644319.0,33.1100539,52.19410482,1945992.0,MALE
2124,Rajasthan,TONK-SAWAI MADHOPUR,Namonarayan,INC,Hand,0,ST,Post Graduate,46640598,0,0.0,75.0,530968.0,2060.0,533028.0,27.39106841,43.178797,1945992.0,MALE
2125,Rajasthan,TONK-SAWAI MADHOPUR,Laxmi Kant Bairwa,BSP,Elephant,0,SC,Graduate,163853,0,0.0,30.0,23247.0,54.0,23301.0,1.197384162,1.887535268,1945992.0,MALE
2126,Tripura,TRIPURA EAST,Rebati Tripura,BJP,Lotus,0,ST,Post Graduate,1948315,0,1.0,43.0,479634.0,2492.0,482126.0,38.20753633,46.08693242,1261861.0,MALE
2127,Tripura,TRIPURA EAST,Maharaj kumari Pragya DebBurman,INC,Hand,0,ST,Post Graduate,69244661,576370,0.0,50.0,276517.0,1319.0,277836.0,22.01795602,26.55863603,1261861.0,FEMALE
2128,Tripura,TRIPURA EAST,Jitendra Chaudhury,CPI(M),"Hammer, Sickle and Star",1,ST,10th Pass,22751748,1120000,0.0,60.0,200497.0,466.0,200963.0,15.92592211,19.21026495,1261861.0,MALE
2129,Tripura,TRIPURA EAST,Narendra Chandra DebBarma,IPFT,Dao,0,ST,Graduate,12289807,0,0.0,76.0,45153.0,151.0,45304.0,3.590252809,4.330657102,1261861.0,MALE
2131,Tripura,TRIPURA WEST,Pratima Bhoumik,BJP,Lotus,0,GENERAL,Graduate,642398,0,1.0,50.0,570021.0,3511.0,573532.0,42.3941333,51.74287526,1352857.0,FEMALE
2132,Tripura,TRIPURA WEST,Subal Bhowmik,INC,Hand,1,GENERAL,Graduate Professional,5678249,0,0.0,58.0,266275.0,1568.0,267843.0,19.7983231,24.16424356,1352857.0,MALE
2133,Tripura,TRIPURA WEST,Sankar Prasad Datta,CPI(M),"Hammer, Sickle and Star",0,GENERAL,Post Graduate,27948486,0,0.0,62.0,171175.0,651.0,171826.0,12.70097283,15.50178767,1352857.0,MALE
2134,Tripura,TRIPURA WEST,Brishaketu Debbarma,IPFT,Dao,0,ST,Graduate,3460085,0,0.0,42.0,43764.0,461.0,44225.0,3.269007737,3.989888373,1352857.0,MALE
2136,Karnataka,TUMKUR,G. S. BASAVARAJ,BJP,Lotus,0,GENERAL,Graduate Professional,510779150,113844867,1.0,78.0,594011.0,2116.0,596127.0,37.06001386,47.86365618,1608545.0,MALE
2137,Karnataka,TUMKUR,H. D. DEVEGOWDA,JD(S),A lady farmer carrying paddy on her head,0,GENERAL,Others,60084453,9798283,0.0,86.0,581624.0,1164.0,582788.0,36.23075512,46.79265401,1608545.0,MALE
2138,Karnataka,TUMKUR,N. SHIVANNA,CPI(M),Ears of Corn And Sickle,0,GENERAL,Others,985119,0,0.0,74.0,17222.0,5.0,17227.0,1.070967862,1.383173728,1608545.0,MALE
2139,Meghalaya,TURA,AGATHA K. SANGMA,NPEP,Book,0,ST,Post Graduate,29406813,0,1.0,38.0,304185.0,270.0,304455.0,42.46293533,52.17916638,716990.0,FEMALE
2140,Meghalaya,TURA,DR. MUKUL SANGMA,INC,Hand,0,ST,Graduate Professional,136735735,3408159,0.0,53.0,240240.0,185.0,240425.0,33.53254578,41.20535408,716990.0,MALE
2141,Meghalaya,TURA,RIKMAN GARREY MOMIN,BJP,Lotus,0,ST,Others,1025030,0,0.0,55.0,31394.0,313.0,31707.0,4.422237409,5.434119421,716990.0,MALE
2143,Rajasthan,UDAIPUR,ARJUNLAL MEENA,BJP,Lotus,0,ST,Post Graduate,48196946,15602872,1.0,54.0,867694.0,3854.0,871548.0,42.11273996,59.88304383,2069559.0,MALE
2144,Rajasthan,UDAIPUR,RAGHUVIR SINGH MEENA,INC,Hand,0,ST,Graduate Professional,32075616,4127647,0.0,59.0,431960.0,1674.0,433634.0,20.95296631,29.79448502,2069559.0,MALE
2145,Rajasthan,UDAIPUR,BIRDHI LAL CHHANWAL,BTP,Auto- Rickshaw,0,ST,Post Graduate,10682700,0,0.0,65.0,50953.0,690.0,51643.0,2.495362539,3.548330135,2069559.0,MALE
2147,Rajasthan,UDAIPUR,GHANSHYAM SINGH TAWAR,CPI(M),Ears of Corn And Sickle,0,ST,Graduate,330700,0,0.0,51.0,18378.0,8.0,18386.0,0.888401829,1.263280558,2069559.0,MALE
2148,Rajasthan,UDAIPUR,KESULAL MEENA,BSP,Elephant,0,ST,10th Pass,1112508,85000,0.0,53.0,16303.0,15.0,16318.0,0.788477159,1.121190697,2069559.0,MALE
2149,Jammu & Kashmir,UDHAMPUR,DR. JITENDRA SINGH,BJP,Lotus,0,GENERAL,Post Graduate,70827203,0,1.0,62.0,715406.0,8905.0,724311.0,42.96500923,61.24319343,1685816.0,MALE
2150,Jammu & Kashmir,UDHAMPUR,VIKRAMADITYA SINGH,INC,Hand,0,GENERAL,Others,360230337,4800765,0.0,54.0,366123.0,936.0,367059.0,21.77337266,31.03620591,1685816.0,MALE
2151,Jammu & Kashmir,UDHAMPUR,HARSH DEV SINGH,JKNPP,Bicycle,3,GENERAL,Post Graduate,11936017,2500000,0.0,59.0,24135.0,184.0,24319.0,1.442565499,2.056262049,1685816.0,MALE
2152,Jammu & Kashmir,UDHAMPUR,LAL SINGH,DSSP,Tractor Chalata Kisan,0,GENERAL,Graduate,20355810,1950000,0.0,60.0,18476.0,573.0,19049.0,1.129957243,1.610663916,1685816.0,MALE
2153,Jammu & Kashmir,UDHAMPUR,TILAK RAJ BHAGAT,BSP,Elephant,0,SC,Graduate Professional,29125108,0,0.0,62.0,16442.0,159.0,16601.0,0.984745666,1.403676396,1685816.0,MALE
2154,Karnataka,UDUPI CHIKMAGALUR,SHOBHA KARANDLAJE,BJP,Lotus,3,GENERAL,Post Graduate,104872668,49936840,1.0,52.0,717482.0,1434.0,718916.0,47.49062958,62.42633223,1513806.0,FEMALE
2155,Karnataka,UDUPI CHIKMAGALUR,PRAMOD MADHWARAJ,JD(S),A lady farmer carrying paddy on her head,1,GENERAL,12th Pass,990739778,21813972,0.0,50.0,368932.0,385.0,369317.0,24.39658715,32.06926225,1513806.0,MALE
2156,Karnataka,UDUPI CHIKMAGALUR,P. PARAMESHWARA,BSP,Elephant,1,SC,Graduate Professional,4994000,0,0.0,43.0,15910.0,37.0,15947.0,1.053437495,1.384741361,1513806.0,MALE
2157,Bihar,UJIARPUR,Nityanand Rai,BJP,Lotus,3,GENERAL,Graduate,187007570,357561,1.0,53.0,542341.0,1565.0,543906.0,33.73478881,56.08076201,1612300.0,MALE
2158,Bihar,UJIARPUR,Upendra Kushwaha,BLSP,Ceiling Fan,5,GENERAL,Post Graduate,24441520,1358960,0.0,56.0,265891.0,737.0,266628.0,16.53712088,27.49133382,1612300.0,MALE
2159,Bihar,UJIARPUR,Ajay Kumar,CPI(M),"Hammer, Sickle and Star",3,GENERAL,Post Graduate,9481398,50000,0.0,49.0,27482.0,95.0,27577.0,1.710413695,2.843394215,1612300.0,MALE
2160,Bihar,UJIARPUR,Mamta Kumari,IND,Helicopter,2,GENERAL,12th Pass,2561450,350000,0.0,31.0,23582.0,8.0,23590.0,1.46312721,2.432304802,1612300.0,FEMALE
2161,Bihar,UJIARPUR,Allamaa Shiblee Nomanee Halami,IND,BUCKET,0,GENERAL,10th Pass,121000,0,0.0,51.0,16357.0,2.0,16359.0,1.014637474,1.686734814,1612300.0,MALE
2163,Bihar,UJIARPUR,MD. Anwar,IND,Cup & Saucer,1,GENERAL,10th Pass,2938263,513600,0.0,42.0,13933.0,1.0,13934.0,0.864231222,1.436699242,1612300.0,MALE
2164,Bihar,UJIARPUR,Dr. Ajay Singh Almust,RSPSR,Truck,0,GENERAL,Doctorate,4315459,1127000,0.0,64.0,10050.0,1.0,10051.0,0.62339515,1.036333004,1612300.0,MALE
2165,Bihar,UJIARPUR,Navin Kumar,BSP,Elephant,0,GENERAL,Post Graduate,7696000,980000,0.0,41.0,9655.0,44.0,9699.0,0.601562985,1.000039181,1612300.0,MALE
2166,Madhya Pradesh,UJJAIN,ANIL FIROJIYA,BJP,Lotus,0,SC,12th Pass,26417937,3203766,1.0,47.0,790207.0,1456.0,791663.0,47.65526005,63.17822807,1661229.0,MALE
2167,Madhya Pradesh,UJJAIN,BABULAL MALVIYA,INC,Hand,1,SC,5th Pass,2181243,1785483,0.0,56.0,425509.0,517.0,426026.0,25.64523013,33.99876942,1661229.0,MALE
2168,West Bengal,ULUBERIA,SAJDA AHMED,AITC,Flowers and Grass,0,GENERAL,Graduate,28351569,5322615,1.0,57.0,694617.0,328.0,694945.0,43.03096989,53.00392031,1614988.0,FEMALE
2169,West Bengal,ULUBERIA,JOY BANERJEE,BJP,Lotus,2,GENERAL,Graduate,246933,0,0.0,56.0,479016.0,570.0,479586.0,29.69594821,36.57834523,1614988.0,MALE
2170,West Bengal,ULUBERIA,MAKSUDA KHATUN,CPI(M),"Hammer, Sickle and Star",0,GENERAL,Doctorate,12578736,2876353,0.0,58.0,81149.0,165.0,81314.0,5.034960012,6.201873208,1614988.0,FEMALE
2171,West Bengal,ULUBERIA,Shoma Ranisree Roy,INC,Hand,0,GENERAL,Post Graduate,5400000,0,0.0,40.0,27555.0,13.0,27568.0,1.707009588,2.102629813,1614988.0,FEMALE
2172,Uttar Pradesh,UNNAO,Swami Sakshi Ji Maharaj,BJP,Lotus,4,GENERAL,Doctorate,40886941,699025,1.0,63.0,702441.0,1066.0,703507.0,32.10213259,56.84670773,2191465.0,MALE
2173,Uttar Pradesh,UNNAO,Arun Shanker Shukla,SP,Bicycle,2,GENERAL,10th Pass,458367272,2074764,0.0,61.0,302263.0,288.0,302551.0,13.80587872,24.44755812,2191465.0,MALE
2174,Uttar Pradesh,UNNAO,Annu Tandon,INC,Hand,1,GENERAL,Graduate,816046184,96675048,0.0,61.0,185468.0,166.0,185634.0,8.470771835,15.00010909,2191465.0,FEMALE
2175,Karnataka,UTTARA KANNADA,ANANTKUMAR HEGDE,BJP,Lotus,4,GENERAL,12th Pass,84755455,41016655,1.0,51.0,783211.0,2831.0,786042.0,50.4973985,68.09154618,1556599.0,MALE
2176,Karnataka,UTTARA KANNADA,ANAND ASNOTIKAR,JD(S),A lady farmer carrying paddy on her head,1,GENERAL,Post Graduate,721916901,23800806,0.0,39.0,306130.0,263.0,306393.0,19.68348945,26.54155008,1556599.0,MALE
2178,Kerala,VADAKARA,K. MURALEEDHARAN,INC,Hand,3,GENERAL,Graduate,114379340,0,1.0,62.0,525004.0,1751.0,526755.0,40.8677457,49.41731743,1288926.0,MALE
2179,Kerala,VADAKARA,P.JAYARAJAN,CPI(M),"Hammer, Sickle and Star",10,GENERAL,10th Pass,9072440,620213,0.0,66.0,439640.0,2452.0,442092.0,34.2992538,41.47469069,1288926.0,MALE
2180,Kerala,VADAKARA,ADV.V.K.SAJEEVAN,BJP,Lotus,2,GENERAL,Graduate Professional,3530403,1754758,0.0,43.0,79580.0,548.0,80128.0,6.21664859,7.517177456,1288926.0,MALE
2181,Gujarat,VADODARA,RANJANBEN BHATT,BJP,Lotus,0,GENERAL,12th Pass,29426428,0,1.0,56.0,880905.0,2814.0,883719.0,49.23510889,72.21643381,1794896.0,FEMALE
2182,Gujarat,VADODARA,PRASHANT PATEL (TIKO),INC,Hand,1,GENERAL,Graduate,31042006,10938685,0.0,44.0,293080.0,1462.0,294542.0,16.40997584,24.06961132,1794896.0,MALE
2184,Bihar,VAISHALI,Veena Devi (W/o Dinesh Prasad Singh),LJP,Bungalow,2,GENERAL,10th Pass,337284632,112089220,1.0,48.0,566707.0,1508.0,568215.0,32.73159933,52.86945534,1735983.0,FEMALE
2185,Bihar,VAISHALI,Raghuvansh Prasad Singh,RJD,Hurricane Lamp,2,GENERAL,Doctorate,7857367,984703,0.0,72.0,332707.0,924.0,333631.0,19.21856378,31.0426322,1735983.0,MALE
2186,Bihar,VAISHALI,Abha Rai,IND,Apple,0,GENERAL,8th Pass,5396670,680000,0.0,26.0,27496.0,1.0,27497.0,1.583944082,2.558453074,1735983.0,FEMALE
2187,Bihar,VAISHALI,Ismohamad alias Md. Munna,IND,Bead Necklace,0,GENERAL,Graduate,1595000,0,0.0,36.0,21855.0,2.0,21857.0,1.259056108,2.033680359,1735983.0,MALE
2188,Bihar,VAISHALI,Rinkoo Devi,IND,Cot,Not Available,GENERAL,Not Available,0,0,0.0,37.0,16734.0,4.0,16738.0,0.964179949,1.557383989,1735983.0,FEMALE
2189,Bihar,VAISHALI,Shankar Mahto,BSP,Elephant,4,GENERAL,12th Pass,7073515,104766,0.0,46.0,14269.0,82.0,14351.0,0.826678602,1.335286034,1735983.0,MALE
2190,Bihar,VAISHALI,Pankaj Kumar,IND,Camera,1,GENERAL,Graduate Professional,25076000,200000,0.0,46.0,11979.0,2.0,11981.0,0.690156528,1.11476984,1735983.0,MALE
